,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
2834,def_op,"PRINT_ITEM_TO ; <class 'str'>, 73 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 73 ; <class 'int'> PRINT_ITEM_TO ; <class 'str'>
2835,def_op,"PRINT_NEWLINE_TO ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,PRINT_NEWLINE_TO ; <class 'str'>
2836,def_op,"PRINT_NEWLINE_TO ; <class 'str'>, 74 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 74 ; <class 'int'> PRINT_NEWLINE_TO ; <class 'str'>
2837,def_op,"INPLACE_LSHIFT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_LSHIFT ; <class 'str'>
2838,def_op,"INPLACE_LSHIFT ; <class 'str'>, 75 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 75 ; <class 'int'> INPLACE_LSHIFT ; <class 'str'>
2839,def_op,"INPLACE_RSHIFT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_RSHIFT ; <class 'str'>
2840,def_op,"INPLACE_RSHIFT ; <class 'str'>, 76 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 76 ; <class 'int'> INPLACE_RSHIFT ; <class 'str'>
2841,def_op,"INPLACE_AND ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_AND ; <class 'str'>
2842,def_op,"INPLACE_AND ; <class 'str'>, 77 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 77 ; <class 'int'> INPLACE_AND ; <class 'str'>
2843,def_op,"INPLACE_XOR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_XOR ; <class 'str'>
2844,def_op,"INPLACE_XOR ; <class 'str'>, 78 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 78 ; <class 'int'> INPLACE_XOR ; <class 'str'>
2845,def_op,"INPLACE_OR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_OR ; <class 'str'>
2846,def_op,"INPLACE_OR ; <class 'str'>, 79 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 79 ; <class 'int'> INPLACE_OR ; <class 'str'>
2847,def_op,"BREAK_LOOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BREAK_LOOP ; <class 'str'>
2848,def_op,"BREAK_LOOP ; <class 'str'>, 80 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 80 ; <class 'int'> BREAK_LOOP ; <class 'str'>
2849,def_op,"LOAD_LOCALS ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LOAD_LOCALS ; <class 'str'>
2850,def_op,"LOAD_LOCALS ; <class 'str'>, 82 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 82 ; <class 'int'> LOAD_LOCALS ; <class 'str'>
2851,def_op,"RETURN_VALUE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,RETURN_VALUE ; <class 'str'>
2852,def_op,"RETURN_VALUE ; <class 'str'>, 83 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 83 ; <class 'int'> RETURN_VALUE ; <class 'str'>
2853,def_op,"IMPORT_STAR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,IMPORT_STAR ; <class 'str'>
2854,def_op,"IMPORT_STAR ; <class 'str'>, 84 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 84 ; <class 'int'> IMPORT_STAR ; <class 'str'>
2855,def_op,"EXEC_STMT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,EXEC_STMT ; <class 'str'>
2856,def_op,"EXEC_STMT ; <class 'str'>, 85 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 85 ; <class 'int'> EXEC_STMT ; <class 'str'>
2857,def_op,"YIELD_VALUE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,YIELD_VALUE ; <class 'str'>
2858,def_op,"YIELD_VALUE ; <class 'str'>, 86 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 86 ; <class 'int'> YIELD_VALUE ; <class 'str'>
2859,def_op,"POP_BLOCK ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,POP_BLOCK ; <class 'str'>
2860,def_op,"POP_BLOCK ; <class 'str'>, 87 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 87 ; <class 'int'> POP_BLOCK ; <class 'str'>
2861,def_op,"END_FINALLY ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,END_FINALLY ; <class 'str'>
2862,def_op,"END_FINALLY ; <class 'str'>, 88 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 88 ; <class 'int'> END_FINALLY ; <class 'str'>
2863,def_op,"BUILD_CLASS ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BUILD_CLASS ; <class 'str'>
2864,def_op,"BUILD_CLASS ; <class 'str'>, 89 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 89 ; <class 'int'> BUILD_CLASS ; <class 'str'>
2865,name_op,"STORE_NAME ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,STORE_NAME ; <class 'str'>
2866,name_op,"STORE_NAME ; <class 'str'>, 90 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 90 ; <class 'int'> STORE_NAME ; <class 'str'>
2867,name_op,"DELETE_NAME ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,DELETE_NAME ; <class 'str'>
2868,name_op,"DELETE_NAME ; <class 'str'>, 91 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 91 ; <class 'int'> DELETE_NAME ; <class 'str'>
2869,def_op,"UNPACK_SEQUENCE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNPACK_SEQUENCE ; <class 'str'>
2870,def_op,"UNPACK_SEQUENCE ; <class 'str'>, 92 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 92 ; <class 'int'> UNPACK_SEQUENCE ; <class 'str'>
2871,jrel_op,"FOR_ITER ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,FOR_ITER ; <class 'str'>
2872,jrel_op,"FOR_ITER ; <class 'str'>, 93 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 93 ; <class 'int'> FOR_ITER ; <class 'str'>
2873,name_op,"STORE_ATTR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,STORE_ATTR ; <class 'str'>
2874,name_op,"STORE_ATTR ; <class 'str'>, 95 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 95 ; <class 'int'> STORE_ATTR ; <class 'str'>
2875,name_op,"DELETE_ATTR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,DELETE_ATTR ; <class 'str'>
2876,name_op,"DELETE_ATTR ; <class 'str'>, 96 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 96 ; <class 'int'> DELETE_ATTR ; <class 'str'>
2877,name_op,"STORE_GLOBAL ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,STORE_GLOBAL ; <class 'str'>
2878,name_op,"STORE_GLOBAL ; <class 'str'>, 97 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 97 ; <class 'int'> STORE_GLOBAL ; <class 'str'>
2879,name_op,"DELETE_GLOBAL ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,DELETE_GLOBAL ; <class 'str'>
2880,name_op,"DELETE_GLOBAL ; <class 'str'>, 98 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 98 ; <class 'int'> DELETE_GLOBAL ; <class 'str'>
2881,def_op,"DUP_TOPX ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DUP_TOPX ; <class 'str'>
2882,def_op,"DUP_TOPX ; <class 'str'>, 99 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 99 ; <class 'int'> DUP_TOPX ; <class 'str'>
2883,def_op,"LOAD_CONST ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LOAD_CONST ; <class 'str'>
2884,def_op,"LOAD_CONST ; <class 'str'>, 100 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 100 ; <class 'int'> LOAD_CONST ; <class 'str'>
2885,name_op,"LOAD_NAME ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,LOAD_NAME ; <class 'str'>
2886,name_op,"LOAD_NAME ; <class 'str'>, 101 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 101 ; <class 'int'> LOAD_NAME ; <class 'str'>
2887,def_op,"BUILD_TUPLE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BUILD_TUPLE ; <class 'str'>
2888,def_op,"BUILD_TUPLE ; <class 'str'>, 102 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 102 ; <class 'int'> BUILD_TUPLE ; <class 'str'>
2889,def_op,"BUILD_LIST ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BUILD_LIST ; <class 'str'>
2890,def_op,"BUILD_LIST ; <class 'str'>, 103 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 103 ; <class 'int'> BUILD_LIST ; <class 'str'>
2891,def_op,"BUILD_MAP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BUILD_MAP ; <class 'str'>
2892,def_op,"BUILD_MAP ; <class 'str'>, 104 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 104 ; <class 'int'> BUILD_MAP ; <class 'str'>
2893,name_op,"LOAD_ATTR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,LOAD_ATTR ; <class 'str'>
2894,name_op,"LOAD_ATTR ; <class 'str'>, 105 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 105 ; <class 'int'> LOAD_ATTR ; <class 'str'>
2895,def_op,"COMPARE_OP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,COMPARE_OP ; <class 'str'>
2896,def_op,"COMPARE_OP ; <class 'str'>, 106 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 106 ; <class 'int'> COMPARE_OP ; <class 'str'>
2897,name_op,"IMPORT_NAME ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,IMPORT_NAME ; <class 'str'>
2898,name_op,"IMPORT_NAME ; <class 'str'>, 107 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 107 ; <class 'int'> IMPORT_NAME ; <class 'str'>
2899,name_op,"IMPORT_FROM ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,IMPORT_FROM ; <class 'str'>
2900,name_op,"IMPORT_FROM ; <class 'str'>, 108 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 108 ; <class 'int'> IMPORT_FROM ; <class 'str'>
2901,jrel_op,"JUMP_FORWARD ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,JUMP_FORWARD ; <class 'str'>
2902,jrel_op,"JUMP_FORWARD ; <class 'str'>, 110 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 110 ; <class 'int'> JUMP_FORWARD ; <class 'str'>
2903,jrel_op,"JUMP_IF_FALSE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,JUMP_IF_FALSE ; <class 'str'>
2904,jrel_op,"JUMP_IF_FALSE ; <class 'str'>, 111 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 111 ; <class 'int'> JUMP_IF_FALSE ; <class 'str'>
2905,jrel_op,"JUMP_IF_TRUE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,JUMP_IF_TRUE ; <class 'str'>
2906,jrel_op,"JUMP_IF_TRUE ; <class 'str'>, 112 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 112 ; <class 'int'> JUMP_IF_TRUE ; <class 'str'>
2907,jabs_op,"JUMP_ABSOLUTE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jabs_op,2,,JUMP_ABSOLUTE ; <class 'str'>
2908,jabs_op,"JUMP_ABSOLUTE ; <class 'str'>, 113 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jabs_op,2,, 113 ; <class 'int'> JUMP_ABSOLUTE ; <class 'str'>
2909,name_op,"LOAD_GLOBAL ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,,LOAD_GLOBAL ; <class 'str'>
2910,name_op,"LOAD_GLOBAL ; <class 'str'>, 116 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,name_op,2,, 116 ; <class 'int'> LOAD_GLOBAL ; <class 'str'>
2911,jabs_op,"CONTINUE_LOOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jabs_op,2,,CONTINUE_LOOP ; <class 'str'>
2912,jabs_op,"CONTINUE_LOOP ; <class 'str'>, 119 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jabs_op,2,, 119 ; <class 'int'> CONTINUE_LOOP ; <class 'str'>
2913,jrel_op,"SETUP_LOOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,SETUP_LOOP ; <class 'str'>
2914,jrel_op,"SETUP_LOOP ; <class 'str'>, 120 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 120 ; <class 'int'> SETUP_LOOP ; <class 'str'>
2915,jrel_op,"SETUP_EXCEPT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,SETUP_EXCEPT ; <class 'str'>
2916,jrel_op,"SETUP_EXCEPT ; <class 'str'>, 121 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 121 ; <class 'int'> SETUP_EXCEPT ; <class 'str'>
2917,jrel_op,"SETUP_FINALLY ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,,SETUP_FINALLY ; <class 'str'>
2918,jrel_op,"SETUP_FINALLY ; <class 'str'>, 122 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,jrel_op,2,, 122 ; <class 'int'> SETUP_FINALLY ; <class 'str'>
2919,def_op,"LOAD_FAST ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LOAD_FAST ; <class 'str'>
2920,def_op,"LOAD_FAST ; <class 'str'>, 124 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 124 ; <class 'int'> LOAD_FAST ; <class 'str'>
2921,def_op,"STORE_FAST ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_FAST ; <class 'str'>
2922,def_op,"STORE_FAST ; <class 'str'>, 125 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 125 ; <class 'int'> STORE_FAST ; <class 'str'>
2923,def_op,"DELETE_FAST ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_FAST ; <class 'str'>
2924,def_op,"DELETE_FAST ; <class 'str'>, 126 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 126 ; <class 'int'> DELETE_FAST ; <class 'str'>
2925,def_op,"RAISE_VARARGS ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,RAISE_VARARGS ; <class 'str'>
2926,def_op,"RAISE_VARARGS ; <class 'str'>, 130 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 130 ; <class 'int'> RAISE_VARARGS ; <class 'str'>
2927,def_op,"CALL_FUNCTION ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,CALL_FUNCTION ; <class 'str'>
2928,def_op,"CALL_FUNCTION ; <class 'str'>, 131 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 131 ; <class 'int'> CALL_FUNCTION ; <class 'str'>
2929,def_op,"MAKE_FUNCTION ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,MAKE_FUNCTION ; <class 'str'>
2930,def_op,"MAKE_FUNCTION ; <class 'str'>, 132 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 132 ; <class 'int'> MAKE_FUNCTION ; <class 'str'>
2931,def_op,"BUILD_SLICE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BUILD_SLICE ; <class 'str'>
2932,def_op,"BUILD_SLICE ; <class 'str'>, 133 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 133 ; <class 'int'> BUILD_SLICE ; <class 'str'>
2933,def_op,"MAKE_CLOSURE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,MAKE_CLOSURE ; <class 'str'>
2934,def_op,"MAKE_CLOSURE ; <class 'str'>, 134 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 134 ; <class 'int'> MAKE_CLOSURE ; <class 'str'>
2935,def_op,"LOAD_CLOSURE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LOAD_CLOSURE ; <class 'str'>
2936,def_op,"LOAD_CLOSURE ; <class 'str'>, 135 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 135 ; <class 'int'> LOAD_CLOSURE ; <class 'str'>
2937,def_op,"LOAD_DEREF ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LOAD_DEREF ; <class 'str'>
2938,def_op,"LOAD_DEREF ; <class 'str'>, 136 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 136 ; <class 'int'> LOAD_DEREF ; <class 'str'>
2939,def_op,"STORE_DEREF ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_DEREF ; <class 'str'>
2940,def_op,"STORE_DEREF ; <class 'str'>, 137 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 137 ; <class 'int'> STORE_DEREF ; <class 'str'>
2941,def_op,"CALL_FUNCTION_VAR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,CALL_FUNCTION_VAR ; <class 'str'>
2942,def_op,"CALL_FUNCTION_VAR ; <class 'str'>, 140 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 140 ; <class 'int'> CALL_FUNCTION_VAR ; <class 'str'>
2943,def_op,"CALL_FUNCTION_KW ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,CALL_FUNCTION_KW ; <class 'str'>
2944,def_op,"CALL_FUNCTION_KW ; <class 'str'>, 141 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 141 ; <class 'int'> CALL_FUNCTION_KW ; <class 'str'>
2945,def_op,"CALL_FUNCTION_VAR_KW ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,CALL_FUNCTION_VAR_KW ; <class 'str'>
2946,def_op,"CALL_FUNCTION_VAR_KW ; <class 'str'>, 142 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 142 ; <class 'int'> CALL_FUNCTION_VAR_KW ; <class 'str'>
2947,def_op,"EXTENDED_ARG ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,EXTENDED_ARG ; <class 'str'>
2948,def_op,"EXTENDED_ARG ; <class 'str'>, 143 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 143 ; <class 'int'> EXTENDED_ARG ; <class 'str'>
2957,"my_logging,configureLogger","root_logger ; <class 'str'>, log_file ; <class 'str'>, <ast.Name object at 0x000001C8977F6A60> ; <class 'ast.Name'>",,D:\Testing\harryliu\edwin\edwinServer\scripts\alarm_send.py,configureLogger,3,my_logging, <ast.Name object at 0x000001C8977F6A60> ; <class 'ast.Name'>  log_file ; <class 'str'> root_logger ; <class 'str'>
2958,"my_logging,configureLogger","root_logger ; <class 'str'>, log_file ; <class 'str'>, <ast.Name object at 0x000001C8978EA3A0> ; <class 'ast.Name'>",,D:\Testing\harryliu\edwin\edwinServer\web\runserver.py,configureLogger,3,my_logging, <ast.Name object at 0x000001C8978EA3A0> ; <class 'ast.Name'>  log_file ; <class 'str'> root_logger ; <class 'str'>
2959,Blueprint,"auth ; <class 'str'>, __name__ ; <class 'str'>",auth,D:\Testing\harshays\prioritize\app\auth\__init__.py,Blueprint,2,, __name__ ; <class 'str'> auth ; <class 'str'>
2960,Blueprint,"main ; <class 'str'>, __name__ ; <class 'str'>",main,D:\Testing\harshays\prioritize\app\main\__init__.py,Blueprint,2,, __name__ ; <class 'str'> main ; <class 'str'>
2970,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,"Integer ; <class 'str'>, "
2973,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,"Integer ; <class 'str'>, "
2976,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,"Integer ; <class 'str'>, "
2979,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,"Integer ; <class 'str'>, "
2983,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,container ;<class 'str'>
2986,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,container ;<class 'str'>
2990,Column,"Integer ; <class 'str'>, ",container_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,container ;<class 'str'>
2997,Column,"None ;<class 'NoneType'>, ",uuidkey_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,None ;<class 'NoneType'>
2999,Column,"None ;<class 'NoneType'>, ",uuidkey_id,D:\Testing\hasgeek\coaster\tests\test_models.py,Column,2,,None ;<class 'NoneType'>
3005,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\hassanch\django-currencies\currencies\urls.py,patterns,2,, ; <class 'str'>
3010,lazy,"_lazy_join ; <class 'str'>, unicode ; <class 'str'>",lazy_join,D:\Testing\Havate\havate-openstack\proto-build\gui\horizon\Horizon_GUI\horizon\utils\functions.py,lazy,2,, unicode ; <class 'str'> _lazy_join ; <class 'str'>
3047,_,"You can control access to this flavor by moving projects from the left column to the right column. Only projects in the right column can use the flavor. If there are no projects in the right column, all projects can use the flavor. ;<class 'str'>",help_text,D:\Testing\Havate\havate-openstack\proto-build\gui\horizon\Horizon_GUI\openstack_dashboard\dashboards\admin\flavors\workflows.py,_,2,, all projects can use the flavor. ;<class 'str'> You can control access to this flavor by moving projects from the left column to the right column. Only projects in the right column can use the flavor. If there are no projects in the right column
3066,patterns,"openstack_dashboard.dashboards.admin.hypervisors.views ; <class 'str'>, ",urlpatterns,D:\Testing\Havate\havate-openstack\proto-build\gui\horizon\Horizon_GUI\openstack_dashboard\dashboards\admin\hypervisors\urls.py,patterns,2,,openstack_dashboard.dashboards.admin.hypervisors.views ; <class 'str'>
3069,patterns,"openstack_dashboard.dashboards.admin.images.views ; <class 'str'>, , , , ",urlpatterns,D:\Testing\Havate\havate-openstack\proto-build\gui\horizon\Horizon_GUI\openstack_dashboard\dashboards\admin\images\urls.py,patterns,5,,openstack_dashboard.dashboards.admin.images.views ; <class 'str'>
3077,patterns,"openstack_dashboard.dashboards.admin.instances.views ; <class 'str'>, , , , , , ",urlpatterns,D:\Testing\Havate\havate-openstack\proto-build\gui\horizon\Horizon_GUI\openstack_dashboard\dashboards\admin\instances\urls.py,patterns,7,,openstack_dashboard.dashboards.admin.instances.views ; <class 'str'>
